$GPGST,051016.00,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5B
$GPGST,051016.10,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5A
$GPGST,051016.20,0.066,0.032,0.023,281.894,0.024,0.032,0.053*59
$GPGST,051016.30,0.066,0.032,0.023,281.894,0.024,0.032,0.053*58
$GPGST,051016.40,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5F
$GPGST,051016.50,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5E
$GPGST,051016.60,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5D
$GPGST,051016.70,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5C
$GPGST,051016.80,0.066,0.032,0.023,281.894,0.024,0.032,0.053*53
$GPGST,051016.90,0.066,0.032,0.023,281.894,0.024,0.032,0.053*52
$GPGST,051017.00,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5A
$GPGST,051017.10,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5B
$GPGST,051017.20,0.066,0.032,0.023,281.894,0.024,0.032,0.053*58
$GPGST,051017.30,0.066,0.032,0.023,281.894,0.024,0.032,0.053*59
$GPGST,051017.40,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5E
$GPGST,051017.50,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5F
$GPGST,051017.60,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5C
$GPGST,051017.70,0.066,0.032,0.023,281.894,0.024,0.032,0.053*5D
$GPGST,051017.80,0.066,0.032,0.023,281.894,0.024,0.032,0.053*52
$GPGST,051017.90,0.066,0.032,0.023,281.894,0.024,0.032,0.053*53
$GPGST,051018.00,0.067,0.032,0.023,281.894,0.024,0.032,0.053*54
$GPGST,051018.10,0.067,0.032,0.023,281.894,0.024,0.032,0.053*55
$GPGST,051018.20,0.067,0.032,0.023,281.894,0.024,0.032,0.053*56
$GPGST,051018.30,0.067,0.032,0.023,281.894,0.024,0.032,0.053*57
$GPGST,051018.40,0.067,0.032,0.023,281.894,0.024,0.032,0.053*50
